time,Hs,Tp,Dm,storm,storm_new
11/26/2006 0:00,2.3046875,9.9453125,52.921875,731,480
11/26/2006 1:00,2.2890625,9.9375,53.3125,731,480
11/26/2006 2:00,2.2578125,9.9453125,53.7890625,731,480
11/26/2006 3:00,2.2265625,9.953125,54.3046875,731,480
11/26/2006 4:00,2.1953125,9.9609375,54.8359375,731,480
11/26/2006 5:00,2.1640625,9.9453125,55.40625,731,480
12/8/2006 6:00,2.2578125,6.2109375,355.265625,734,481
12/8/2006 7:00,2.453125,6.6875,357.0078125,734,481
12/8/2006 8:00,2.546875,6.9296875,358.1640625,734,481
12/8/2006 9:00,2.6171875,7.2734375,359.546875,734,481
12/8/2006 10:00,2.6796875,7.4296875,1.34375,734,481
12/8/2006 11:00,2.7265625,7.6640625,3.109375,734,481
12/8/2006 12:00,2.7578125,7.96875,4.421875,734,481
12/8/2006 13:00,2.75,8.1171875,5.7734375,734,481
12/8/2006 14:00,2.6875,8.2578125,6.9609375,734,481
12/8/2006 15:00,2.6171875,8.4296875,7.9609375,734,481
12/8/2006 16:00,2.5234375,8.5234375,8.5859375,734,481
12/8/2006 17:00,2.421875,8.484375,8.9609375,734,481
12/8/2006 18:00,2.3125,8.3828125,9.1875,734,481
12/8/2006 19:00,2.2109375,8.3046875,9.1640625,734,481
12/23/2006 1:00,2.140625,6.453125,149.421875,735,482
12/23/2006 2:00,2.25,6.640625,150.9296875,735,482
12/23/2006 3:00,2.3515625,6.7421875,152.5390625,735,482
12/23/2006 4:00,2.4609375,6.875,154.1640625,735,482
12/23/2006 5:00,2.5703125,7.171875,155.7265625,735,482
12/23/2006 6:00,2.671875,7.3046875,157.1484375,735,482
12/23/2006 7:00,2.71875,7.40625,158.4609375,735,482
12/23/2006 8:00,2.71875,7.5078125,159.875,735,482
12/23/2006 9:00,2.6796875,7.625,161.3671875,735,482
12/23/2006 10:00,2.625,7.7265625,162.921875,735,482
12/23/2006 11:00,2.5625,7.7890625,164.4375,735,482
12/23/2006 12:00,2.4765625,7.7890625,165.859375,735,482
12/23/2006 13:00,2.375,7.7421875,166.765625,735,482
12/23/2006 14:00,2.25,7.6796875,167.140625,735,482
12/25/2006 18:00,2.21875,6.359375,131.46875,736,483
12/25/2006 19:00,2.375,6.7421875,134.8515625,736,483
12/25/2006 20:00,2.5,6.9765625,138.1796875,736,483
12/25/2006 21:00,2.59375,7.2734375,141.4765625,736,483
12/25/2006 22:00,2.6640625,7.3984375,144.640625,736,483
12/25/2006 23:00,2.71875,7.4921875,147.640625,736,483
12/26/2006 0:00,2.7734375,7.59375,150.390625,736,483
12/26/2006 1:00,2.8046875,7.78125,152.5546875,736,483
12/26/2006 2:00,2.8125,7.9609375,154.34375,736,483
12/26/2006 3:00,2.8125,8.0546875,155.9375,736,483
12/26/2006 4:00,2.8046875,8.1484375,157.390625,736,483
12/26/2006 5:00,2.78125,8.21875,158.8125,736,483
12/26/2006 6:00,2.734375,8.265625,160.28125,736,483
12/26/2006 7:00,2.6875,8.2734375,162.1484375,736,483
12/26/2006 8:00,2.640625,8.265625,164.3203125,736,483
12/26/2006 9:00,2.59375,8.2421875,166.734375,736,483
12/26/2006 10:00,2.546875,8.2265625,169.3203125,736,483
12/26/2006 11:00,2.5078125,8.2109375,172.0390625,736,483
12/26/2006 12:00,2.4609375,8.203125,174.8515625,736,483
12/26/2006 13:00,2.4375,8.2109375,177.5234375,736,483
12/26/2006 14:00,2.421875,8.234375,179.8828125,736,483
12/26/2006 15:00,2.4140625,8.2734375,182.046875,736,483
12/26/2006 16:00,2.40625,8.3203125,184,736,483
12/26/2006 17:00,2.40625,8.3671875,186.0546875,736,483
12/26/2006 18:00,2.3984375,8.421875,187.8359375,736,483
12/26/2006 19:00,2.3515625,8.5,188.7578125,736,483
12/26/2006 20:00,2.2734375,8.6171875,189.4921875,736,483
12/26/2006 21:00,2.1796875,8.6953125,190.203125,736,483
1/1/2007 12:00,2.140625,6.578125,152.1875,737,484
1/1/2007 13:00,2.1640625,6.640625,154.09375,737,484
1/1/2007 14:00,2.1875,6.6875,156.1484375,737,484
1/1/2007 15:00,2.203125,6.734375,158.3359375,737,484
1/1/2007 16:00,2.21875,6.7890625,160.5234375,737,484
1/1/2007 17:00,2.234375,6.875,162.5859375,737,484
1/1/2007 18:00,2.25,6.9921875,164.453125,737,484
1/1/2007 19:00,2.2578125,7.1484375,166.1796875,737,484
1/1/2007 20:00,2.2578125,7.2265625,167.796875,737,484
1/1/2007 21:00,2.25,7.265625,169.3828125,737,484
1/1/2007 22:00,2.234375,7.296875,170.984375,737,484
1/1/2007 23:00,2.2109375,7.3125,172.59375,737,484
1/2/2007 0:00,2.1875,7.328125,174.1875,737,484
1/2/2007 1:00,2.140625,7.3671875,176,737,484
1/17/2007 3:00,2.1640625,6.2890625,10.890625,740,485
1/17/2007 4:00,2.25,6.609375,12.328125,740,485
1/17/2007 5:00,2.34375,6.765625,13.6484375,740,485
1/17/2007 6:00,2.421875,6.9453125,14.7421875,740,485
1/17/2007 7:00,2.5,7.25,15.9296875,740,485
1/17/2007 8:00,2.5703125,7.3984375,17.109375,740,485
1/17/2007 9:00,2.6328125,7.5390625,18.1953125,740,485
1/17/2007 10:00,2.6796875,7.6953125,19,740,485
1/17/2007 11:00,2.7265625,7.890625,19.65625,740,485
1/17/2007 12:00,2.765625,7.9765625,20.2890625,740,485
1/17/2007 13:00,2.796875,8.0625,21.40625,740,485
1/17/2007 14:00,2.796875,8.140625,22.8046875,740,485
1/17/2007 15:00,2.796875,8.2109375,24.3046875,740,485
1/17/2007 16:00,2.78125,8.25,25.671875,740,485
1/17/2007 17:00,2.75,8.28125,26.9765625,740,485
1/17/2007 18:00,2.703125,8.2578125,28.1171875,740,485
1/17/2007 19:00,2.65625,8.21875,29,740,485
1/17/2007 20:00,2.6015625,8.1328125,29.625,740,485
1/17/2007 21:00,2.546875,8.015625,30.2109375,740,485
1/17/2007 22:00,2.4921875,7.7890625,30.796875,740,485
1/17/2007 23:00,2.4375,7.5625,31.4609375,740,485
1/18/2007 0:00,2.375,7.4140625,32.125,740,485
1/18/2007 1:00,2.3203125,7.296875,32.9296875,740,485
1/18/2007 2:00,2.265625,7.1953125,33.8125,740,485
1/18/2007 3:00,2.2109375,7.09375,34.7734375,740,485
1/18/2007 4:00,2.1484375,6.984375,35.7578125,740,485
2/14/2007 6:00,2.3828125,6.3125,128.6953125,744,486
2/14/2007 7:00,2.6015625,6.71875,135.3515625,744,486
2/14/2007 8:00,2.6171875,7.03125,140.8515625,744,486
2/14/2007 9:00,2.4609375,7.296875,143.125,744,486
2/14/2007 10:00,2.3203125,7.3828125,144.46875,744,486
2/14/2007 11:00,2.25,7.4375,148.421875,744,486
2/14/2007 12:00,2.2421875,7.4921875,156.2734375,744,486
2/14/2007 13:00,2.2421875,7.5625,163.3046875,744,486
2/14/2007 14:00,2.2109375,7.7109375,166.296875,744,486
2/14/2007 15:00,2.1484375,7.9453125,166.671875,744,486
2/15/2007 5:00,2.140625,8.7421875,7.5625,744,486
2/15/2007 6:00,2.1640625,8.6015625,9.1796875,744,486
2/15/2007 7:00,2.1640625,8.4609375,11.0625,744,486
2/15/2007 8:00,2.1484375,8.3359375,12.9453125,744,486
3/2/2007 2:00,2.1953125,6.546875,154.65625,747,487
3/2/2007 3:00,2.3515625,6.71875,154.640625,747,487
3/2/2007 4:00,2.5078125,6.8828125,154.46875,747,487
3/2/2007 5:00,2.671875,7.2265625,154.203125,747,487
3/2/2007 6:00,2.8359375,7.375,153.859375,747,487
3/2/2007 7:00,2.984375,7.5703125,153.796875,747,487
3/2/2007 8:00,3.109375,7.9375,154.0546875,747,487
3/2/2007 9:00,3.2265625,8.078125,154.4765625,747,487
3/2/2007 10:00,3.34375,8.234375,154.96875,747,487
3/2/2007 11:00,3.453125,8.5625,155.5234375,747,487
3/2/2007 12:00,3.5546875,8.7890625,156.15625,747,487
3/2/2007 13:00,3.546875,8.890625,157.09375,747,487
3/2/2007 14:00,3.4375,8.9921875,158.46875,747,487
3/2/2007 15:00,3.2890625,9.0859375,160.0234375,747,487
3/2/2007 16:00,3.1015625,9.171875,161.4453125,747,487
3/2/2007 17:00,2.90625,9.2265625,162.4296875,747,487
3/2/2007 18:00,2.7109375,9.2421875,162.765625,747,487
3/2/2007 19:00,2.5390625,9.2421875,162.09375,747,487
3/2/2007 20:00,2.3828125,9.234375,160.0625,747,487
3/2/2007 21:00,2.234375,9.2265625,156.8828125,747,487
3/16/2007 18:00,2.15625,6.265625,159.3203125,749,488
3/16/2007 19:00,2.296875,6.6171875,159.40625,749,488
3/16/2007 20:00,2.3828125,6.7421875,160.15625,749,488
3/16/2007 21:00,2.4375,6.875,161.3046875,749,488
3/16/2007 22:00,2.4765625,7.109375,162.734375,749,488
3/16/2007 23:00,2.5,7.2578125,164.25,749,488
3/17/2007 0:00,2.5078125,7.3359375,165.65625,749,488
3/17/2007 1:00,2.4921875,7.4453125,166.8515625,749,488
3/17/2007 2:00,2.4140625,7.703125,167.8671875,749,488
3/17/2007 3:00,2.3203125,8.046875,169.234375,749,488
3/17/2007 4:00,2.2578125,8.2421875,170.53125,749,488
3/17/2007 5:00,2.2421875,8.453125,165.1015625,749,488
3/17/2007 6:00,2.3046875,8.6875,86.109375,749,488
3/17/2007 7:00,2.3515625,8.734375,26.2265625,749,488
3/17/2007 8:00,2.3515625,8.5078125,18.515625,749,488
3/17/2007 9:00,2.3359375,8.296875,17.0078125,749,488
3/17/2007 10:00,2.3125,8.171875,17.0234375,749,488
3/17/2007 11:00,2.2890625,8.0703125,17.75,749,488
3/17/2007 12:00,2.2734375,8.0078125,18.7421875,749,488
3/17/2007 13:00,2.2421875,7.96875,20.9609375,749,488
3/17/2007 14:00,2.1875,7.96875,24.234375,749,488
4/15/2007 8:00,2.1875,6.421875,161.078125,752,489
4/15/2007 9:00,2.3828125,6.734375,161.53125,752,489
4/15/2007 10:00,2.6015625,7.171875,161.4453125,752,489
4/15/2007 11:00,2.8125,7.4296875,160.8046875,752,489
4/15/2007 12:00,3.0390625,7.9140625,159.8125,752,489
4/15/2007 13:00,3.203125,8.1171875,158.453125,752,489
4/15/2007 14:00,3.296875,8.4453125,157.21875,752,489
4/15/2007 15:00,3.34375,8.734375,156.2578125,752,489
4/15/2007 16:00,3.3984375,8.8046875,155.71875,752,489
4/15/2007 17:00,3.5,8.875,155.5078125,752,489
4/15/2007 18:00,3.65625,8.9765625,155.2734375,752,489
4/15/2007 19:00,3.734375,9.1953125,155.9140625,752,489
4/15/2007 20:00,3.71875,9.5703125,157.0078125,752,489
4/15/2007 21:00,3.625,9.6953125,158.109375,752,489
4/15/2007 22:00,3.5,9.796875,159.1796875,752,489
4/15/2007 23:00,3.3984375,9.890625,160.296875,752,489
4/16/2007 0:00,3.3203125,10.03125,161.796875,752,489
4/16/2007 1:00,3.296875,10.265625,164.7734375,752,489
4/16/2007 2:00,3.234375,10.5390625,168.9453125,752,489
4/16/2007 3:00,3.140625,10.6328125,174.265625,752,489
4/16/2007 4:00,3.046875,10.6875,180.015625,752,489
4/16/2007 5:00,2.9609375,10.7265625,184.7421875,752,489
4/16/2007 6:00,2.90625,10.796875,188.8671875,752,489
4/16/2007 7:00,2.890625,10.9765625,190.9921875,752,489
4/16/2007 8:00,2.84375,11.2734375,191.8046875,752,489
4/16/2007 9:00,2.7734375,11.5859375,192.921875,752,489
4/16/2007 10:00,2.6875,11.7578125,196.984375,752,489
4/16/2007 11:00,2.578125,11.8203125,205.40625,752,489
4/16/2007 12:00,2.46875,11.8515625,217.7890625,752,489
4/16/2007 13:00,2.390625,11.890625,234.203125,752,489
4/16/2007 14:00,2.34375,11.984375,243.8046875,752,489
4/16/2007 15:00,2.3125,12,244.34375,752,489
4/16/2007 16:00,2.2890625,11.90625,245.9609375,752,489
4/16/2007 17:00,2.28125,4.9921875,250.8046875,752,489
4/16/2007 18:00,2.2734375,5.0703125,257.9296875,752,489
4/16/2007 19:00,2.234375,5.078125,263.890625,752,489
4/16/2007 20:00,2.171875,5.078125,269.1484375,752,489
4/19/2007 2:00,2.1484375,10.8203125,37.53125,753,490
4/19/2007 3:00,2.171875,10.84375,38.0546875,753,490
4/19/2007 4:00,2.1953125,10.8515625,38.4375,753,490
4/19/2007 5:00,2.2265625,10.8359375,38.75,753,490
4/19/2007 6:00,2.2421875,10.8125,38.9453125,753,490
4/19/2007 7:00,2.265625,10.765625,39.3359375,753,490
4/19/2007 8:00,2.28125,10.734375,39.78125,753,490
4/19/2007 9:00,2.296875,10.6796875,40.25,753,490
4/19/2007 10:00,2.3125,10.65625,40.609375,753,490
4/19/2007 11:00,2.328125,10.6171875,40.9609375,753,490
4/19/2007 12:00,2.34375,10.609375,41.2265625,753,490
4/19/2007 13:00,2.375,10.5859375,41.5546875,753,490
4/19/2007 14:00,2.390625,10.6015625,41.9296875,753,490
4/19/2007 15:00,2.4140625,10.6015625,42.3984375,753,490
4/19/2007 16:00,2.421875,10.625,42.8671875,753,490
4/19/2007 17:00,2.4296875,10.6328125,43.3984375,753,490
4/19/2007 18:00,2.4296875,10.671875,43.921875,753,490
4/19/2007 19:00,2.4296875,10.6953125,44.5546875,753,490
4/19/2007 20:00,2.4140625,10.75,45.171875,753,490
4/19/2007 21:00,2.40625,10.7890625,45.8125,753,490
4/19/2007 22:00,2.3984375,10.84375,46.3828125,753,490
4/19/2007 23:00,2.3984375,10.890625,46.953125,753,490
4/20/2007 0:00,2.390625,10.9453125,47.421875,753,490
4/20/2007 1:00,2.390625,10.9921875,47.8515625,753,490
4/20/2007 2:00,2.3828125,11.046875,48.1953125,753,490
4/20/2007 3:00,2.3828125,11.0859375,48.53125,753,490
4/20/2007 4:00,2.375,11.1328125,48.8203125,753,490
4/20/2007 5:00,2.3671875,11.1796875,49.1015625,753,490
4/20/2007 6:00,2.359375,11.2265625,49.296875,753,490
4/20/2007 7:00,2.359375,11.28125,49.2109375,753,490
4/20/2007 8:00,2.359375,11.3359375,48.796875,753,490
4/20/2007 9:00,2.3671875,11.3984375,48.25,753,490
4/20/2007 10:00,2.375,11.4453125,47.5859375,753,490
4/20/2007 11:00,2.390625,11.5078125,46.875,753,490
4/20/2007 12:00,2.40625,11.5546875,46.09375,753,490
4/20/2007 13:00,2.4140625,11.578125,45.78125,753,490
4/20/2007 14:00,2.40625,11.609375,45.96875,753,490
4/20/2007 15:00,2.390625,11.6328125,46.453125,753,490
4/20/2007 16:00,2.3671875,11.6640625,47.1015625,753,490
4/20/2007 17:00,2.3359375,11.6953125,47.9453125,753,490
4/20/2007 18:00,2.3046875,11.734375,48.9453125,753,490
4/20/2007 19:00,2.2578125,11.765625,50.265625,753,490
4/20/2007 20:00,2.2109375,11.8046875,51.796875,753,490
4/20/2007 21:00,2.171875,11.828125,53.3828125,753,490
5/6/2007 16:00,2.140625,6.5546875,6.0078125,754,491
5/6/2007 17:00,2.1953125,6.6328125,6.34375,754,491
5/6/2007 18:00,2.2734375,6.6796875,6.71875,754,491
5/6/2007 19:00,2.4296875,6.734375,8.0390625,754,491
5/6/2007 20:00,2.640625,6.8984375,10.6875,754,491
5/6/2007 21:00,2.875,7.28125,13.40625,754,491
5/6/2007 22:00,3.1171875,7.4609375,15.9453125,754,491
5/6/2007 23:00,3.3828125,7.8984375,18.2265625,754,491
5/7/2007 0:00,3.6328125,8.109375,19.8828125,754,491
5/7/2007 1:00,3.765625,8.484375,22.640625,754,491
5/7/2007 2:00,3.8359375,8.8515625,25.6484375,754,491
5/7/2007 3:00,3.890625,9.015625,28.2421875,754,491
5/7/2007 4:00,3.9296875,9.15625,30.375,754,491
5/7/2007 5:00,3.9765625,9.3203125,32.4765625,754,491
5/7/2007 6:00,3.9921875,9.5,34.6015625,754,491
5/7/2007 7:00,3.984375,9.578125,37.203125,754,491
5/7/2007 8:00,3.984375,9.6484375,40.0703125,754,491
5/7/2007 9:00,4.0625,9.78125,42.9765625,754,491
5/7/2007 10:00,4.21875,9.984375,45.3046875,754,491
5/7/2007 11:00,4.40625,10.4140625,47.1171875,754,491
5/7/2007 12:00,4.5546875,10.9375,48.7109375,754,491
5/7/2007 13:00,4.6640625,11.2734375,51.59375,754,491
5/7/2007 14:00,4.765625,11.7109375,55.2578125,754,491
5/7/2007 15:00,4.921875,12,58.6875,754,491
5/7/2007 16:00,5.109375,12.140625,61.4765625,754,491
5/7/2007 17:00,5.328125,12.3046875,63.8515625,754,491
5/7/2007 18:00,5.53125,12.6796875,65.8046875,754,491
5/7/2007 19:00,5.734375,13.015625,67.65625,754,491
5/7/2007 20:00,5.890625,13.2265625,69.265625,754,491
5/7/2007 21:00,6.03125,13.390625,70.765625,754,491
5/7/2007 22:00,6.109375,13.4921875,71.9375,754,491
5/7/2007 23:00,6.171875,13.546875,72.9453125,754,491
5/8/2007 0:00,6.1953125,13.546875,73.859375,754,491
5/8/2007 1:00,6.1953125,13.53125,75.078125,754,491
5/8/2007 2:00,6.1328125,13.4609375,76.28125,754,491
5/8/2007 3:00,6.03125,13.34375,77.4140625,754,491
5/8/2007 4:00,5.8671875,13.2109375,78.2421875,754,491
5/8/2007 5:00,5.6953125,13.0703125,78.859375,754,491
5/8/2007 6:00,5.46875,12.8828125,79.34375,754,491
5/8/2007 7:00,5.234375,12.46875,79.78125,754,491
5/8/2007 8:00,5,12.15625,80.25,754,491
5/8/2007 9:00,4.8125,12.0078125,80.9453125,754,491
5/8/2007 10:00,4.6484375,11.9140625,81.7265625,754,491
5/8/2007 11:00,4.5234375,11.8125,82.640625,754,491
5/8/2007 12:00,4.3984375,11.671875,83.6328125,754,491
5/8/2007 13:00,4.2734375,11.375,84.734375,754,491
5/8/2007 14:00,4.1328125,11.09375,85.9296875,754,491
5/8/2007 15:00,4.015625,10.9375,87.1953125,754,491
5/8/2007 16:00,3.9140625,10.8359375,88.4765625,754,491
5/8/2007 17:00,3.828125,10.75,89.8046875,754,491
5/8/2007 18:00,3.734375,10.6640625,91.2109375,754,491
5/8/2007 19:00,3.6171875,10.5546875,92.3984375,754,491
5/8/2007 20:00,3.4765625,10.3203125,93.2109375,754,491
5/8/2007 21:00,3.34375,10.1015625,93.8671875,754,491
5/8/2007 22:00,3.21875,9.9765625,94.46875,754,491
5/8/2007 23:00,3.109375,9.8984375,95.0390625,754,491
5/9/2007 0:00,3.0078125,9.84375,95.7265625,754,491
5/9/2007 1:00,2.9296875,9.796875,96.46875,754,491
5/9/2007 2:00,2.859375,9.7578125,97.3203125,754,491
5/9/2007 3:00,2.796875,9.7109375,98.2578125,754,491
5/9/2007 4:00,2.734375,9.6640625,99.2734375,754,491
5/9/2007 5:00,2.6796875,9.625,100.34375,754,491
5/9/2007 6:00,2.6328125,9.578125,101.484375,754,491
5/9/2007 7:00,2.578125,9.5390625,102.53125,754,491
5/9/2007 8:00,2.5234375,9.390625,103.484375,754,491
5/9/2007 9:00,2.4765625,9.2578125,104.3125,754,491
5/9/2007 10:00,2.4453125,9.1484375,105.1015625,754,491
5/9/2007 11:00,2.421875,9.0546875,105.8046875,754,491
5/9/2007 12:00,2.40625,8.96875,106.4453125,754,491
5/9/2007 13:00,2.3828125,8.8828125,107.1328125,754,491
5/9/2007 14:00,2.34375,8.8125,107.9453125,754,491
5/9/2007 15:00,2.3125,8.7578125,108.8828125,754,491
5/9/2007 16:00,2.2890625,8.71875,109.9453125,754,491
5/9/2007 17:00,2.265625,8.703125,111.09375,754,491
5/9/2007 18:00,2.25,8.6875,112.3203125,754,491
5/9/2007 19:00,2.2265625,8.6796875,113.4375,754,491
5/9/2007 20:00,2.1796875,8.6796875,114.4140625,754,491
6/3/2007 7:00,2.21875,6.6953125,137.75,756,492
6/3/2007 8:00,2.3828125,6.8515625,137.6015625,756,492
6/3/2007 9:00,2.5625,7.1796875,137.53125,756,492
6/3/2007 10:00,2.7421875,7.359375,137.4453125,756,492
6/3/2007 11:00,2.9375,7.515625,137.4140625,756,492
6/3/2007 12:00,3.1484375,7.8515625,137.3671875,756,492
6/3/2007 13:00,3.2734375,8.0859375,137.671875,756,492
6/3/2007 14:00,3.3203125,8.2578125,138.453125,756,492
6/3/2007 15:00,3.3203125,8.4921875,139.375,756,492
6/3/2007 16:00,3.2734375,8.75,140.078125,756,492
6/3/2007 17:00,3.234375,8.8671875,140.640625,756,492
6/3/2007 18:00,3.2265625,8.9765625,141.3671875,756,492
6/3/2007 19:00,3.21875,9.0859375,142.3828125,756,492
6/3/2007 20:00,3.21875,9.171875,143.515625,756,492
6/3/2007 21:00,3.2890625,9.2265625,144.84375,756,492
6/3/2007 22:00,3.4609375,9.234375,146.3203125,756,492
6/3/2007 23:00,3.671875,9.3046875,148.2109375,756,492
6/4/2007 0:00,3.59375,9.5625,150.15625,756,492
6/4/2007 1:00,3.28125,9.71875,150.140625,756,492
6/4/2007 2:00,3.078125,9.90625,150.109375,756,492
6/4/2007 3:00,2.9921875,10.0859375,152.7890625,756,492
6/4/2007 4:00,2.953125,10.1171875,157.5,756,492
6/4/2007 5:00,2.8671875,10.1015625,161.859375,756,492
6/4/2007 6:00,2.7265625,10.0234375,164.5546875,756,492
6/4/2007 7:00,2.5625,9.9375,165.703125,756,492
6/4/2007 8:00,2.3828125,9.84375,165.625,756,492
6/4/2007 9:00,2.234375,9.734375,165.5078125,756,492
6/14/2007 12:00,2.171875,8.3359375,43.3984375,757,493
6/14/2007 13:00,2.203125,8.3125,42.609375,757,493
6/14/2007 14:00,2.2265625,8.046875,42.078125,757,493
6/14/2007 15:00,2.25,7.859375,41.71875,757,493
6/14/2007 16:00,2.2578125,7.84375,41.390625,757,493
6/14/2007 17:00,2.265625,7.921875,41.15625,757,493
6/14/2007 18:00,2.265625,8.0390625,40.8984375,757,493
6/14/2007 19:00,2.265625,8.1328125,40.609375,757,493
6/14/2007 20:00,2.265625,8.1796875,40.21875,757,493
6/14/2007 21:00,2.2734375,8.1875,39.8984375,757,493
6/14/2007 22:00,2.28125,8.140625,39.5859375,757,493
6/14/2007 23:00,2.2890625,8.0703125,39.375,757,493
6/15/2007 0:00,2.3046875,7.9453125,39.1875,757,493
6/15/2007 1:00,2.3046875,7.875,39.3046875,757,493
6/15/2007 2:00,2.2890625,7.8515625,39.5703125,757,493
6/15/2007 3:00,2.265625,7.890625,39.9296875,757,493
6/15/2007 4:00,2.234375,7.921875,40.21875,757,493
6/15/2007 5:00,2.1953125,7.953125,40.4765625,757,493
6/15/2007 6:00,2.1484375,7.9453125,40.5703125,757,493
9/9/2007 6:00,2.203125,7.9453125,113.1484375,759,494
9/9/2007 7:00,2.2890625,7.9609375,115.21875,759,494
9/9/2007 8:00,2.359375,8.0078125,117.4140625,759,494
9/9/2007 9:00,2.4140625,8.0625,119.6171875,759,494
9/9/2007 10:00,2.4609375,8.1171875,121.75,759,494
9/9/2007 11:00,2.4921875,8.1640625,123.78125,759,494
9/9/2007 12:00,2.5078125,8.1875,125.7890625,759,494
9/9/2007 13:00,2.5234375,8.1875,127.6796875,759,494
9/9/2007 14:00,2.5625,8.1640625,129.5859375,759,494
9/9/2007 15:00,2.6171875,8.1171875,131.6953125,759,494
9/9/2007 16:00,2.6875,8.0625,134.2734375,759,494
9/9/2007 17:00,2.765625,8.0390625,137.5078125,759,494
9/9/2007 18:00,2.828125,8.0234375,141.4609375,759,494
9/9/2007 19:00,2.890625,8.0078125,145.8828125,759,494
9/9/2007 20:00,2.921875,7.9921875,150.7265625,759,494
9/9/2007 21:00,2.9140625,7.96875,155.921875,759,494
9/9/2007 22:00,2.8359375,7.9140625,161.0390625,759,494
9/9/2007 23:00,2.6875,7.6796875,165.7890625,759,494
9/10/2007 0:00,2.5078125,7.5234375,170.1875,759,494
9/10/2007 1:00,2.3203125,7.453125,174.3203125,759,494
9/10/2007 2:00,2.140625,7.421875,178.265625,759,494
9/17/2007 23:00,2.1640625,6.953125,42.3984375,760,495
9/18/2007 0:00,2.25,7.078125,42.28125,760,495
9/18/2007 1:00,2.296875,7.2578125,42.9609375,760,495
9/18/2007 2:00,2.2890625,7.375,44.125,760,495
9/18/2007 3:00,2.265625,7.4765625,45.421875,760,495
9/18/2007 4:00,2.2265625,7.59375,46.7109375,760,495
9/18/2007 5:00,2.1875,7.75,47.9765625,760,495
9/18/2007 6:00,2.1484375,7.921875,49.1328125,760,495
9/18/2007 9:00,2.15625,8.0703125,48.390625,760,495
9/18/2007 10:00,2.1875,8.078125,47.5859375,760,495
9/18/2007 11:00,2.234375,8.078125,46.796875,760,495
9/18/2007 12:00,2.2734375,8.0546875,46.0078125,760,495
9/18/2007 13:00,2.3125,8.03125,45.46875,760,495
9/18/2007 14:00,2.3359375,8.015625,45.03125,760,495
9/18/2007 15:00,2.359375,8.0078125,44.625,760,495
9/18/2007 16:00,2.375,8,44.1484375,760,495
9/18/2007 17:00,2.390625,8.0078125,43.65625,760,495
9/18/2007 18:00,2.40625,8.0234375,43.0546875,760,495
9/18/2007 19:00,2.4296875,8.046875,42.515625,760,495
9/18/2007 20:00,2.453125,8.0546875,42.046875,760,495
9/18/2007 21:00,2.4765625,8.0546875,41.6953125,760,495
9/18/2007 22:00,2.5078125,8.0390625,41.359375,760,495
9/18/2007 23:00,2.5390625,8.0234375,41.1171875,760,495
9/19/2007 0:00,2.5703125,7.9921875,40.90625,760,495
9/19/2007 1:00,2.5859375,7.9921875,41.265625,760,495
9/19/2007 2:00,2.578125,8.0078125,42.0703125,760,495
9/19/2007 3:00,2.5546875,8.0390625,43.109375,760,495
9/19/2007 4:00,2.515625,8.0546875,44.2578125,760,495
9/19/2007 5:00,2.4609375,8.0703125,45.5390625,760,495
9/19/2007 6:00,2.40625,8.0703125,46.8984375,760,495
9/19/2007 7:00,2.34375,8.0625,48.296875,760,495
9/19/2007 8:00,2.2890625,8.0546875,49.65625,760,495
9/19/2007 9:00,2.2421875,8.046875,51.0546875,760,495
9/19/2007 10:00,2.1953125,8.046875,52.46875,760,495
9/19/2007 11:00,2.1640625,8.0546875,53.890625,760,495
9/30/2007 23:00,2.1640625,7.515625,68.7109375,761,496
10/1/2007 0:00,2.2265625,7.7890625,71.1484375,761,496
10/1/2007 1:00,2.28125,7.8984375,73.203125,761,496
10/1/2007 2:00,2.3203125,8.0546875,74.890625,761,496
10/1/2007 3:00,2.3515625,8.2734375,76.3515625,761,496
10/1/2007 4:00,2.3828125,8.453125,77.640625,761,496
10/1/2007 5:00,2.40625,8.578125,78.796875,761,496
10/1/2007 6:00,2.421875,8.6640625,79.8515625,761,496
10/1/2007 7:00,2.4453125,8.7109375,80.65625,761,496
10/1/2007 8:00,2.453125,8.7734375,81.1875,761,496
10/1/2007 9:00,2.4609375,8.859375,81.5078125,761,496
10/1/2007 10:00,2.46875,8.953125,81.65625,761,496
10/1/2007 11:00,2.46875,9.046875,81.640625,761,496
10/1/2007 12:00,2.46875,9.1328125,81.5078125,761,496
10/1/2007 13:00,2.4765625,9.203125,81.328125,761,496
10/1/2007 14:00,2.4765625,9.25,81.15625,761,496
10/1/2007 15:00,2.4765625,9.2734375,81.0078125,761,496
10/1/2007 16:00,2.4765625,9.2890625,80.890625,761,496
10/1/2007 17:00,2.4765625,9.265625,80.8125,761,496
10/1/2007 18:00,2.46875,9.2421875,80.796875,761,496
10/1/2007 19:00,2.4765625,9.203125,80.765625,761,496
10/1/2007 20:00,2.4765625,9.1953125,80.71875,761,496
10/1/2007 21:00,2.484375,9.1875,80.6796875,761,496
10/1/2007 22:00,2.5,9.21875,80.6640625,761,496
10/1/2007 23:00,2.5078125,9.25,80.6640625,761,496
10/2/2007 0:00,2.5234375,9.2890625,80.6796875,761,496
10/2/2007 1:00,2.5234375,9.2890625,80.8125,761,496
10/2/2007 2:00,2.515625,9.28125,81.0703125,761,496
