time,storm,storm_new,Hs,Tp,Dm, Water Level, Prediction
3/24/1986 1:00,181,130,2.6640625,11.8125,76.1328125,-0.185,-0.052
3/24/1986 2:00,181,130,2.6015625,11.7890625,76.09375,-0.411,-0.305
3/24/1986 3:00,181,130,2.5390625,11.765625,75.9375,-0.652,-0.542
3/24/1986 4:00,181,130,2.46875,11.71875,75.703125,-0.819,-0.682
3/24/1986 5:00,181,130,2.3984375,11.6640625,75.3828125,-0.828,-0.689
3/24/1986 6:00,181,130,2.328125,11.59375,74.9609375,-0.725,-0.579
3/24/1986 7:00,181,130,2.2578125,11.4921875,74.5234375,-0.508,-0.373
3/24/1986 8:00,181,130,2.1796875,11.359375,74.1640625,-0.246,-0.101
4/18/1986 19:00,182,131,2.15625,7.0078125,21.8203125,0.415,0.09
4/18/1986 20:00,182,131,2.25,7.2421875,22.703125,0.415,0.072
4/18/1986 21:00,182,131,2.3515625,7.4765625,23.8671875,0.363,-0.001
4/18/1986 22:00,182,131,2.453125,7.6640625,25.234375,0.254,-0.121
4/18/1986 23:00,182,131,2.5703125,7.953125,26.8671875,0.156,-0.27
4/19/1986 0:00,182,131,2.6953125,8.1171875,28.5546875,-0.039,-0.405
4/19/1986 1:00,182,131,2.7890625,8.2890625,30.375,-0.06,-0.471
4/19/1986 2:00,182,131,2.8515625,8.6015625,32.078125,-0.106,-0.442
4/19/1986 3:00,182,131,2.90625,8.921875,33.78125,0.022,-0.34
4/19/1986 4:00,182,131,2.953125,9.21875,35.4296875,0.153,-0.194
4/19/1986 5:00,182,131,3.0078125,9.671875,37.2421875,0.235,-0.022
4/19/1986 6:00,182,131,3.0625,9.8984375,39.0859375,0.446,0.136
4/19/1986 7:00,182,131,3.1171875,10.1171875,41.03125,0.531,0.229
4/19/1986 8:00,182,131,3.1640625,10.546875,42.90625,0.562,0.235
4/19/1986 9:00,182,131,3.203125,10.8515625,44.6328125,0.485,0.168
4/19/1986 10:00,182,131,3.2265625,11.0390625,46.078125,0.36,0.041
4/19/1986 11:00,182,131,3.2421875,11.234375,47.3515625,0.245,-0.132
4/19/1986 12:00,182,131,3.25,11.5,48.484375,-0.015,-0.32
4/19/1986 13:00,182,131,3.265625,11.7890625,49.2890625,-0.124,-0.465
4/19/1986 14:00,182,131,3.296875,12,49.8046875,-0.24,-0.515
4/19/1986 15:00,182,131,3.3515625,12.15625,50.265625,-0.264,-0.471
4/19/1986 16:00,182,131,3.40625,12.359375,50.703125,-0.292,-0.364
4/19/1986 17:00,182,131,3.46875,12.578125,51.125,-0.109,-0.21
4/19/1986 18:00,182,131,3.53125,12.9140625,51.484375,0.083,-0.034
4/19/1986 19:00,182,131,3.5703125,13.0859375,52.3359375,0.272,0.108
4/19/1986 20:00,182,131,3.5703125,13.203125,53.59375,0.327,0.169
4/19/1986 21:00,182,131,3.5546875,13.265625,54.953125,0.181,0.145
4/19/1986 22:00,182,131,3.5234375,13.3046875,56.328125,0.165,0.052
4/19/1986 23:00,182,131,3.4921875,13.3203125,57.6328125,0.056,-0.098
4/20/1986 0:00,182,131,3.453125,13.328125,58.8515625,-0.127,-0.282
4/20/1986 1:00,182,131,3.40625,13.328125,59.84375,-0.335,-0.447
4/20/1986 2:00,182,131,3.359375,13.3125,60.609375,-0.38,-0.527
4/20/1986 3:00,182,131,3.3125,13.2890625,61.21875,-0.359,-0.496
4/20/1986 4:00,182,131,3.25,13.2734375,61.7109375,-0.271,-0.384
4/20/1986 5:00,182,131,3.1953125,13.2421875,62.1015625,-0.076,-0.222
4/20/1986 6:00,182,131,3.1328125,13.21875,62.421875,0.135,-0.024
4/20/1986 7:00,182,131,3.0703125,13.1796875,62.65625,0.315,0.16
4/20/1986 8:00,182,131,3.0078125,13.1484375,62.84375,0.461,0.265
4/20/1986 9:00,182,131,2.9453125,13.1015625,62.96875,0.4,0.268
4/20/1986 10:00,182,131,2.8828125,13.0703125,63.0703125,0.272,0.185
4/20/1986 11:00,182,131,2.8203125,13.015625,63.1328125,0.141,0.033
4/20/1986 12:00,182,131,2.7578125,12.96875,63.1953125,-0.069,-0.171
4/20/1986 13:00,182,131,2.6953125,12.8984375,63.2109375,-0.292,-0.386
4/20/1986 14:00,182,131,2.640625,12.84375,63.234375,-0.386,-0.538
4/20/1986 15:00,182,131,2.578125,12.75,63.2265625,-0.46,-0.575
4/20/1986 16:00,182,131,2.5234375,12.6484375,63.2421875,-0.481,-0.507
4/20/1986 17:00,182,131,2.4765625,12.4765625,63.2265625,-0.2,-0.369
4/20/1986 18:00,182,131,2.421875,12.3828125,63.234375,-0.088,-0.173
4/20/1986 19:00,182,131,2.3671875,12.28125,63.2109375,0.132,0.047
4/20/1986 20:00,182,131,2.3203125,12.2109375,63.1953125,0.251,0.214
4/20/1986 21:00,182,131,2.265625,12.140625,63.140625,0.4,0.276
4/20/1986 22:00,182,131,2.203125,12.078125,63.0859375,0.348,0.234
4/20/1986 23:00,182,131,2.1484375,12.015625,63,0.208,0.109
4/21/1986 18:00,182,131,2.1796875,6.5234375,159.203125,-0.347,-0.353
4/21/1986 19:00,182,131,2.1953125,6.6171875,161.2265625,-0.082,-0.099
4/21/1986 20:00,182,131,2.171875,6.7109375,162.265625,0.117,0.163
5/9/1986 12:00,183,132,2.3125,6.7890625,45.59375,0.571,0.181
5/9/1986 13:00,183,132,2.4765625,7.109375,45.4140625,0.555,0.194
5/9/1986 14:00,183,132,2.59375,7.4375,45.453125,0.455,0.108
5/9/1986 15:00,183,132,2.6796875,7.671875,45.5859375,0.312,-0.06
5/9/1986 16:00,183,132,2.7421875,8.015625,45.65625,0.037,-0.278
5/9/1986 17:00,183,132,2.7890625,8.21875,45.7578125,-0.146,-0.481
5/9/1986 18:00,183,132,2.8125,8.3984375,45.8359375,-0.286,-0.591
5/9/1986 19:00,183,132,2.8515625,8.71875,45.96875,-0.207,-0.574
5/9/1986 20:00,183,132,2.8828125,8.90625,46.125,-0.039,-0.452
5/9/1986 21:00,183,132,2.921875,9.0390625,46.3828125,0.123,-0.252
5/9/1986 22:00,183,132,2.953125,9.1796875,46.6640625,0.437,0.005
5/9/1986 23:00,183,132,2.9921875,9.40625,47.0625,0.65,0.255
5/10/1986 0:00,183,132,3.0234375,9.7265625,47.5703125,0.827,0.416
5/10/1986 1:00,183,132,3.0625,9.90625,48.1875,0.766,0.45
5/10/1986 2:00,183,132,3.0703125,10.0625,48.6796875,0.787,0.368
5/10/1986 3:00,183,132,3.078125,10.21875,49.1484375,0.555,0.19
5/10/1986 4:00,183,132,3.078125,10.421875,49.5,0.305,-0.06
5/10/1986 5:00,183,132,3.0703125,10.6484375,49.828125,-0.039,-0.331
5/10/1986 6:00,183,132,3.0546875,10.7890625,50.109375,-0.204,-0.541
5/10/1986 7:00,183,132,3.0546875,10.875,50.1953125,-0.277,-0.629
5/10/1986 8:00,183,132,3.0703125,10.9453125,50.09375,-0.304,-0.602
5/10/1986 9:00,183,132,3.1015625,11.0078125,50.046875,-0.176,-0.49
5/10/1986 10:00,183,132,3.140625,11.078125,50.0546875,0.089,-0.303
5/10/1986 11:00,183,132,3.203125,11.1484375,50.1953125,0.309,-0.078
5/10/1986 12:00,183,132,3.2578125,11.2578125,50.3671875,0.403,0.104
5/10/1986 13:00,183,132,3.3125,11.3671875,50.7890625,0.574,0.181
5/10/1986 14:00,183,132,3.3515625,11.5546875,51.3046875,0.519,0.153
5/10/1986 15:00,183,132,3.3984375,11.6640625,51.890625,0.333,0.04
5/10/1986 16:00,183,132,3.4296875,11.78125,52.4453125,0.181,-0.14
5/10/1986 17:00,183,132,3.4765625,11.8671875,53.0625,-0.054,-0.351
5/10/1986 18:00,183,132,3.515625,11.953125,53.65625,-0.258,-0.518
5/10/1986 19:00,183,132,3.5625,12.03125,54.4140625,-0.277,-0.572
5/10/1986 20:00,183,132,3.59375,12.125,55.2734375,-0.194,-0.505
5/10/1986 21:00,183,132,3.640625,12.21875,56.21875,-0.091,-0.356
5/10/1986 22:00,183,132,3.671875,12.3203125,57.1640625,0.217,-0.147
5/10/1986 23:00,183,132,3.703125,12.4375,58.125,0.43,0.1
5/11/1986 0:00,183,132,3.7109375,12.5703125,59.0390625,0.598,0.315
5/11/1986 1:00,183,132,3.71875,12.71875,60.0703125,0.671,0.421
5/11/1986 2:00,183,132,3.6953125,12.8203125,61.1484375,0.683,0.403
5/11/1986 3:00,183,132,3.6640625,12.8984375,62.234375,0.498,0.284
5/11/1986 4:00,183,132,3.625,12.9609375,63.2734375,0.348,0.084
5/11/1986 5:00,183,132,3.59375,13.0078125,64.296875,0.147,-0.171
5/11/1986 6:00,183,132,3.5546875,13.0625,65.2578125,-0.222,-0.416
5/11/1986 7:00,183,132,3.53125,13.109375,66.0859375,-0.356,-0.572
5/11/1986 8:00,183,132,3.5,13.15625,66.75,-0.396,-0.606
5/11/1986 9:00,183,132,3.4765625,13.1875,67.3046875,-0.283,-0.546
5/11/1986 10:00,183,132,3.4453125,13.2109375,67.75,-0.204,-0.416
5/11/1986 11:00,183,132,3.40625,13.21875,68.109375,0.104,-0.224
5/11/1986 12:00,183,132,3.359375,13.2265625,68.390625,0.15,-0.016
5/11/1986 13:00,183,132,3.3046875,13.2109375,68.6640625,0.266,0.124
5/11/1986 14:00,183,132,3.2421875,13.1953125,68.9296875,0.36,0.158
5/11/1986 15:00,183,132,3.1796875,13.171875,69.1640625,0.232,0.1
5/11/1986 16:00,183,132,3.1015625,13.1484375,69.3515625,0.046,-0.031
5/11/1986 17:00,183,132,3.0390625,13.109375,69.4765625,-0.146,-0.216
5/11/1986 18:00,183,132,2.9609375,13.078125,69.5546875,-0.264,-0.404
5/11/1986 19:00,183,132,2.890625,13.03125,69.5859375,-0.414,-0.523
5/11/1986 20:00,183,132,2.8203125,12.9921875,69.578125,-0.368,-0.525
5/11/1986 21:00,183,132,2.7578125,12.9453125,69.5390625,-0.335,-0.426
5/11/1986 22:00,183,132,2.6953125,12.890625,69.5,-0.079,-0.265
5/11/1986 23:00,183,132,2.6328125,12.8203125,69.4453125,0.089,-0.056
5/12/1986 0:00,183,132,2.5703125,12.75,69.40625,0.354,0.171
5/12/1986 1:00,183,132,2.515625,12.609375,69.328125,0.577,0.34
5/12/1986 2:00,183,132,2.453125,12.453125,69.25,0.577,0.395
5/12/1986 3:00,183,132,2.40625,12.3359375,69.125,0.498,0.338
5/12/1986 4:00,183,132,2.3515625,12.2421875,68.9921875,0.348,0.192
5/12/1986 5:00,183,132,2.296875,12.171875,68.828125,0.092,-0.02
5/12/1986 6:00,183,132,2.25,12.109375,68.65625,-0.091,-0.261
5/12/1986 7:00,183,132,2.203125,12.0625,68.4296875,-0.325,-0.463
5/12/1986 8:00,183,132,2.15625,12.015625,68.171875,-0.38,-0.567
5/12/1986 21:00,183,132,2.140625,11.3671875,65.0078125,-0.307,-0.469
5/12/1986 22:00,183,132,2.1640625,11.3046875,64.890625,-0.185,-0.352
5/12/1986 23:00,183,132,2.1875,11.2734375,64.71875,0.007,-0.185
5/13/1986 0:00,183,132,2.1953125,11.265625,64.5078125,0.229,0.015
5/13/1986 1:00,183,132,2.2109375,11.2578125,64.2265625,0.434,0.212
5/13/1986 2:00,183,132,2.2109375,11.296875,63.90625,0.555,0.338
5/13/1986 3:00,183,132,2.2109375,11.296875,63.53125,0.555,0.352
5/13/1986 4:00,183,132,2.2109375,11.34375,63.125,0.522,0.264
5/13/1986 5:00,183,132,2.2109375,11.375,62.6953125,0.4,0.101
5/13/1986 6:00,183,132,2.2109375,11.4375,62.28125,0.199,-0.107
5/13/1986 7:00,183,132,2.21875,11.5234375,61.859375,-0.036,-0.318
5/13/1986 8:00,183,132,2.2265625,11.5703125,61.4921875,-0.316,-0.478
5/13/1986 9:00,183,132,2.234375,11.65625,61.1640625,-0.338,-0.545
5/13/1986 10:00,183,132,2.25,11.7265625,60.8984375,-0.255,-0.516
5/13/1986 11:00,183,132,2.265625,11.8515625,60.65625,-0.146,-0.42
5/13/1986 12:00,183,132,2.28125,11.9453125,60.4453125,-0.082,-0.277
5/13/1986 13:00,183,132,2.296875,12.015625,60.234375,0.147,-0.104
5/13/1986 14:00,183,132,2.296875,12.0546875,60.03125,0.342,0.044
5/13/1986 15:00,183,132,2.3046875,12.078125,59.78125,0.415,0.11
5/13/1986 16:00,183,132,2.296875,12.09375,59.53125,0.296,0.082
5/13/1986 17:00,183,132,2.2890625,12.09375,59.2265625,0.269,-0.019
5/13/1986 18:00,183,132,2.28125,12.0859375,58.953125,0.092,-0.16
5/13/1986 19:00,183,132,2.2734375,12.0625,58.6875,-0.088,-0.312
5/13/1986 20:00,183,132,2.265625,12.0390625,58.546875,-0.176,-0.431
5/13/1986 21:00,183,132,2.265625,12.0078125,58.4921875,-0.182,-0.474
5/13/1986 22:00,183,132,2.2578125,11.984375,58.6015625,-0.069,-0.418
5/13/1986 23:00,183,132,2.265625,11.953125,58.8203125,0.068,-0.29
5/14/1986 0:00,183,132,2.2734375,11.9296875,59.171875,0.287,-0.124
5/14/1986 1:00,183,132,2.2734375,11.9140625,59.421875,0.418,0.062
5/14/1986 2:00,183,132,2.2578125,11.8984375,59.5546875,0.622,0.231
5/14/1986 3:00,183,132,2.2421875,11.90625,59.59375,0.622,0.322
5/14/1986 4:00,183,132,2.21875,11.890625,59.609375,0.604,0.302
5/14/1986 5:00,183,132,2.1953125,11.90625,59.5859375,0.504,0.191
5/14/1986 6:00,183,132,2.171875,11.90625,59.546875,0.366,0.024
5/14/1986 7:00,183,132,2.1484375,11.90625,59.46875,0.159,-0.166
6/7/1986 9:00,184,133,2.1640625,8.1015625,137.1171875,-0.341,-0.309
6/7/1986 10:00,184,133,2.2109375,8.0703125,136.328125,-0.179,-0.097
6/7/1986 11:00,184,133,2.2578125,8.0546875,135.53125,0.04,0.066
6/7/1986 12:00,184,133,2.3203125,8.046875,134.765625,0.074,0.136
6/7/1986 13:00,184,133,2.3828125,8.0859375,134.015625,0.031,0.112
6/7/1986 14:00,184,133,2.4453125,8.15625,133.203125,-0.088,0.001
6/7/1986 15:00,184,133,2.515625,8.28125,132.359375,-0.258,-0.175
6/7/1986 16:00,184,133,2.5859375,8.546875,131.40625,-0.45,-0.374
6/7/1986 17:00,184,133,2.671875,8.8828125,130.3984375,-0.591,-0.527
6/7/1986 18:00,184,133,2.75,9.1328125,129.296875,-0.588,-0.573
6/7/1986 19:00,184,133,2.8046875,9.3359375,128.4609375,-0.527,-0.506
6/7/1986 20:00,184,133,2.84375,9.5703125,128.1015625,-0.362,-0.353
6/7/1986 21:00,184,133,2.8671875,9.6875,127.734375,-0.103,-0.133
6/7/1986 22:00,184,133,2.828125,9.7265625,126.7421875,0.156,0.117
6/7/1986 23:00,184,133,2.75,9.6953125,125.28125,0.394,0.325
6/8/1986 0:00,184,133,2.625,9.5546875,123.8046875,0.443,0.427
6/8/1986 1:00,184,133,2.4765625,9.2109375,122.5546875,0.412,0.411
6/8/1986 2:00,184,133,2.3203125,9.0234375,121.4921875,0.309,0.292
6/8/1986 3:00,184,133,2.1875,8.890625,120.640625,0.126,0.088
8/17/1986 10:00,185,134,2.25,7.2421875,137.09375,0.318,0.277
8/17/1986 11:00,185,134,2.375,7.3515625,136.34375,0.339,0.214
8/17/1986 12:00,185,134,2.5078125,7.46875,135.5703125,0.141,0.058
8/17/1986 13:00,185,134,2.6796875,7.5625,135.3046875,-0.045,-0.172
8/17/1986 14:00,185,134,2.8984375,7.7109375,135.8203125,-0.332,-0.414
8/17/1986 15:00,185,134,3.1484375,7.9765625,136.90625,-0.511,-0.58
8/17/1986 16:00,185,134,3.4140625,8.15625,138.2421875,-0.487,-0.619
8/17/1986 17:00,185,134,3.703125,8.3203125,139.859375,-0.42,-0.537
8/17/1986 18:00,185,134,4.015625,8.546875,142.046875,-0.14,-0.345
8/17/1986 19:00,185,134,4.2734375,8.859375,146.390625,0.095,-0.056
8/17/1986 20:00,185,134,4.3046875,9,151.8671875,0.366,0.263
8/17/1986 21:00,185,134,4.1171875,8.8828125,156.8203125,0.632,0.507
8/17/1986 22:00,185,134,3.8125,8.71875,160.859375,0.683,0.624
8/17/1986 23:00,185,134,3.5,8.578125,164.578125,0.601,0.612
8/18/1986 0:00,185,134,3.2109375,8.265625,168.625,0.43,0.475
8/18/1986 1:00,185,134,2.9453125,8,172.109375,0.117,0.222
8/18/1986 2:00,185,134,2.7109375,7.765625,174.875,-0.197,-0.096
8/18/1986 3:00,185,134,2.5,7.53125,177.1875,-0.463,-0.386
8/18/1986 4:00,185,134,2.296875,7.40625,179.1484375,-0.673,-0.568
10/10/1986 19:00,186,135,2.1640625,6.6484375,37.65625,0.808,0.49
10/10/1986 20:00,186,135,2.328125,6.9375,39.3515625,0.65,0.331
10/10/1986 21:00,186,135,2.4609375,7.3203125,40.75,0.473,0.105
10/10/1986 22:00,186,135,2.5703125,7.484375,41.9765625,0.266,-0.142
10/10/1986 23:00,186,135,2.6640625,7.671875,43.375,0.126,-0.336
10/11/1986 0:00,186,135,2.734375,7.8984375,44.953125,-0.069,-0.424
10/11/1986 1:00,186,135,2.7890625,7.9921875,46.5859375,-0.027,-0.411
10/11/1986 2:00,186,135,2.8203125,8.046875,48.2421875,-0.018,-0.311
10/11/1986 3:00,186,135,2.859375,8.1171875,49.8828125,0.177,-0.132
10/11/1986 4:00,186,135,2.90625,8.2265625,51.59375,0.336,0.075
10/11/1986 5:00,186,135,2.96875,8.4921875,53.3125,0.434,0.224
10/11/1986 6:00,186,135,3.0234375,8.7578125,54.8984375,0.537,0.278
10/11/1986 7:00,186,135,3.0625,8.8515625,56.1171875,0.534,0.255
10/11/1986 8:00,186,135,3.09375,8.921875,57,0.577,0.169
10/11/1986 9:00,186,135,3.125,8.9921875,57.6953125,0.354,0.019
10/11/1986 10:00,186,135,3.1484375,9.0625,58.3125,0.147,-0.172
10/11/1986 11:00,186,135,3.1875,9.15625,58.921875,0.016,-0.342
10/11/1986 12:00,186,135,3.2265625,9.375,59.59375,-0.106,-0.426
10/11/1986 13:00,186,135,3.296875,9.6015625,60.0703125,-0.167,-0.408
10/11/1986 14:00,186,135,3.3828125,9.7109375,60.3359375,-0.002,-0.298
10/11/1986 15:00,186,135,3.46875,9.8046875,60.453125,0.132,-0.102
10/11/1986 16:00,186,135,3.5390625,9.8828125,60.328125,0.4,0.149
10/11/1986 17:00,186,135,3.59375,9.9296875,59.9375,0.562,0.373
10/11/1986 18:00,186,135,3.6328125,9.9609375,59.3125,0.702,0.506
10/11/1986 19:00,186,135,3.640625,9.984375,58.8203125,0.772,0.54
10/11/1986 20:00,186,135,3.625,10.0078125,58.453125,0.735,0.487
10/11/1986 21:00,186,135,3.6015625,10.0234375,58.0625,0.601,0.343
10/11/1986 22:00,186,135,3.5703125,10.0390625,57.5703125,0.406,0.12
10/11/1986 23:00,186,135,3.546875,10.0390625,57.015625,0.181,-0.128
10/12/1986 0:00,186,135,3.5078125,10.0390625,56.4609375,-0.06,-0.325
10/12/1986 1:00,186,135,3.46875,10.046875,56.2890625,-0.225,-0.426
10/12/1986 2:00,186,135,3.3984375,10.078125,56.46875,-0.152,-0.427
10/12/1986 3:00,186,135,3.3359375,10.125,56.890625,-0.03,-0.33
10/12/1986 4:00,186,135,3.265625,10.203125,57.4375,0.083,-0.148
10/12/1986 5:00,186,135,3.2109375,10.2890625,58.1015625,0.26,0.061
10/12/1986 6:00,186,135,3.1484375,10.4140625,58.828125,0.409,0.22
10/12/1986 7:00,186,135,3.1015625,10.515625,59.5625,0.519,0.3
10/12/1986 8:00,186,135,3.0546875,10.5703125,60.265625,0.54,0.306
10/12/1986 9:00,186,135,3.0078125,10.59375,60.9609375,0.4,0.234
10/12/1986 10:00,186,135,2.953125,10.625,61.6171875,0.275,0.08
10/12/1986 11:00,186,135,2.8984375,10.6328125,62.2421875,0.001,-0.123
10/12/1986 12:00,186,135,2.828125,10.65625,62.8203125,-0.112,-0.31
10/12/1986 13:00,186,135,2.765625,10.6640625,63.3515625,-0.246,-0.418
10/12/1986 14:00,186,135,2.6953125,10.671875,63.8125,-0.222,-0.425
10/12/1986 15:00,186,135,2.640625,10.6796875,64.2734375,-0.133,-0.333
10/12/1986 16:00,186,135,2.578125,10.6875,64.7109375,-0.018,-0.146
10/12/1986 17:00,186,135,2.5234375,10.6953125,65.1484375,0.208,0.098
10/12/1986 18:00,186,135,2.46875,10.703125,65.546875,0.434,0.324
10/12/1986 19:00,186,135,2.4140625,10.6875,65.9921875,0.641,0.472
10/12/1986 20:00,186,135,2.359375,10.6796875,66.4453125,0.644,0.529
10/12/1986 21:00,186,135,2.3046875,10.640625,66.921875,0.629,0.488
10/12/1986 22:00,186,135,2.25,10.6015625,67.3984375,0.488,0.344
10/12/1986 23:00,186,135,2.203125,10.546875,67.8828125,0.272,0.116
10/13/1986 0:00,186,135,2.1484375,10.453125,68.3671875,-0.036,-0.14
10/19/1986 3:00,187,136,2.1875,7.34375,41.1328125,0.321,0.129
10/19/1986 4:00,187,136,2.234375,7.4296875,41.3359375,0.101,-0.119
10/19/1986 5:00,187,136,2.28125,7.53125,41.53125,-0.194,-0.364
10/19/1986 6:00,187,136,2.328125,7.6484375,41.6875,-0.347,-0.517
10/19/1986 7:00,187,136,2.359375,7.8359375,42.0625,-0.338,-0.533
10/19/1986 8:00,187,136,2.375,7.9609375,42.5546875,-0.274,-0.426
10/19/1986 9:00,187,136,2.390625,8.0703125,43.1484375,-0.14,-0.221
10/19/1986 10:00,187,136,2.3984375,8.1640625,43.765625,0.193,0.059
10/19/1986 11:00,187,136,2.40625,8.2734375,44.5078125,0.494,0.347
10/19/1986 12:00,187,136,2.4140625,8.390625,45.2734375,0.717,0.551
10/19/1986 13:00,187,136,2.4296875,8.5703125,45.9375,0.772,0.623
10/19/1986 14:00,187,136,2.4609375,8.7734375,46.3515625,0.705,0.568
10/19/1986 15:00,187,136,2.4921875,8.90625,46.7265625,0.525,0.404
10/19/1986 16:00,187,136,2.5234375,8.9921875,46.9296875,0.275,0.152
10/19/1986 17:00,187,136,2.5546875,9.0546875,47.1171875,-0.045,-0.134
10/19/1986 18:00,187,136,2.578125,9.09375,47.1640625,-0.31,-0.37
10/19/1986 19:00,187,136,2.6015625,9.125,47.515625,-0.274,-0.486
10/19/1986 20:00,187,136,2.6015625,9.1640625,48.046875,-0.341,-0.478
10/19/1986 21:00,187,136,2.6015625,9.21875,48.71875,-0.234,-0.373
10/19/1986 22:00,187,136,2.5859375,9.2734375,49.359375,-0.082,-0.181
10/19/1986 23:00,187,136,2.578125,9.34375,50.0859375,0.162,0.06
10/20/1986 0:00,187,136,2.5625,9.421875,50.7578125,0.373,0.264
10/20/1986 1:00,187,136,2.546875,9.5234375,51.4296875,0.479,0.359
10/20/1986 2:00,187,136,2.53125,9.6640625,52,0.434,0.34
10/20/1986 3:00,187,136,2.515625,9.8125,52.609375,0.312,0.224
10/20/1986 4:00,187,136,2.5,9.9921875,53.1875,0.092,0.029
10/20/1986 5:00,187,136,2.484375,10.1875,53.828125,-0.146,-0.208
10/20/1986 6:00,187,136,2.4609375,10.4609375,54.484375,-0.344,-0.41
10/20/1986 7:00,187,136,2.453125,10.609375,55.2421875,-0.411,-0.5
10/20/1986 8:00,187,136,2.4375,10.7109375,56,-0.383,-0.459
10/20/1986 9:00,187,136,2.4296875,10.796875,56.8203125,-0.237,-0.32
10/20/1986 10:00,187,136,2.4140625,10.8671875,57.546875,-0.027,-0.105
10/20/1986 11:00,187,136,2.3984375,10.9140625,58.25,0.202,0.166
10/20/1986 12:00,187,136,2.375,10.9453125,58.8046875,0.476,0.417
10/20/1986 13:00,187,136,2.3515625,10.9765625,59.328125,0.644,0.564
10/20/1986 14:00,187,136,2.3203125,11.0078125,59.78125,0.653,0.582
10/20/1986 15:00,187,136,2.296875,11.0546875,60.25,0.531,0.487
10/20/1986 16:00,187,136,2.265625,11.1328125,60.6875,0.354,0.3
10/20/1986 17:00,187,136,2.234375,11.1953125,61.1796875,0.095,0.045
10/20/1986 18:00,187,136,2.203125,11.2890625,61.65625,-0.194,-0.215
10/20/1986 19:00,187,136,2.1796875,11.328125,62.21875,-0.365,-0.396
10/20/1986 20:00,187,136,2.1484375,11.375,62.7890625,-0.402,-0.458
10/31/1986 18:00,188,137,2.15625,6.6953125,59.125,-0.484,-0.45
10/31/1986 19:00,188,137,2.1953125,6.7734375,60.765625,-0.307,-0.244
10/31/1986 20:00,188,137,2.234375,6.859375,62.25,0.01,0.025
10/31/1986 21:00,188,137,2.2578125,6.96875,63.671875,0.272,0.277
10/31/1986 22:00,188,137,2.28125,7.125,65.03125,0.461,0.425
10/31/1986 23:00,188,137,2.296875,7.234375,66.3203125,0.476,0.439
11/1/1986 0:00,188,137,2.3046875,7.28125,67.5859375,0.385,0.331
11/1/1986 1:00,188,137,2.3359375,7.3125,69.2734375,0.205,0.124
11/1/1986 2:00,188,137,2.3359375,7.34375,70.8671875,-0.091,-0.148
11/1/1986 3:00,188,137,2.328125,7.3828125,72.5390625,-0.392,-0.42
11/1/1986 4:00,188,137,2.328125,7.4375,74.3671875,-0.591,-0.604
11/1/1986 5:00,188,137,2.328125,7.5234375,76.2421875,-0.63,-0.639
11/1/1986 6:00,188,137,2.3125,7.609375,78.03125,-0.475,-0.523
11/1/1986 7:00,188,137,2.3046875,7.6875,79.625,-0.283,-0.29
11/1/1986 8:00,188,137,2.3046875,7.765625,81.1328125,-0.008,0.022
11/1/1986 9:00,188,137,2.3125,7.875,82.6015625,0.324,0.347
11/1/1986 10:00,188,137,2.328125,7.9609375,84.109375,0.577,0.59
11/1/1986 11:00,188,137,2.34375,8.03125,85.53125,0.662,0.686
11/1/1986 12:00,188,137,2.3671875,8.1015625,86.8046875,0.583,0.63
11/1/1986 13:00,188,137,2.3671875,8.15625,87.7890625,0.394,0.442
11/1/1986 14:00,188,137,2.3671875,8.2109375,88.5546875,0.113,0.155
11/1/1986 15:00,188,137,2.3515625,8.2578125,89.171875,-0.225,-0.175
11/1/1986 16:00,188,137,2.328125,8.2890625,89.7734375,-0.533,-0.461
11/1/1986 17:00,188,137,2.3046875,8.3125,90.3203125,-0.697,-0.618
11/1/1986 18:00,188,137,2.265625,8.328125,90.9140625,-0.74,-0.613
11/1/1986 19:00,188,137,2.2265625,8.328125,91.5,-0.585,-0.468
11/1/1986 20:00,188,137,2.1953125,8.328125,92.15625,-0.328,-0.225
11/1/1986 21:00,188,137,2.15625,8.3203125,92.78125,-0.088,0.063
11/13/1986 22:00,189,138,2.140625,6.5546875,15.4765625,0.443,0.318
11/13/1986 23:00,189,138,2.2578125,6.7421875,14.6171875,0.418,0.302
11/14/1986 0:00,189,138,2.3671875,6.90625,14.21875,0.269,0.18
11/14/1986 1:00,189,138,2.46875,7.2265625,14.7265625,0.056,-0.038
11/14/1986 2:00,189,138,2.5390625,7.3828125,15.4921875,-0.246,-0.289
11/14/1986 3:00,189,138,2.609375,7.4921875,16.421875,-0.426,-0.486
11/14/1986 4:00,189,138,2.6640625,7.6171875,17.4375,-0.487,-0.577
11/14/1986 5:00,189,138,2.71875,7.796875,18.5390625,-0.45,-0.56
11/14/1986 6:00,189,138,2.7734375,7.9296875,19.65625,-0.362,-0.43
11/14/1986 7:00,189,138,2.7890625,8.0078125,21.0859375,-0.146,-0.185
11/14/1986 8:00,189,138,2.7578125,8.0546875,22.6328125,0.144,0.111
11/14/1986 9:00,189,138,2.71875,8.0859375,24.2734375,0.397,0.36
11/14/1986 10:00,189,138,2.6640625,8.09375,25.9375,0.574,0.507
11/14/1986 11:00,189,138,2.6015625,8.09375,27.75,0.619,0.544
11/14/1986 12:00,189,138,2.53125,8.09375,29.6328125,0.479,0.465
11/14/1986 13:00,189,138,2.4609375,8.1015625,31.5390625,0.269,0.267
