storm,storm_new,time,Hs,Tp,Dm, Water Level, Prediction
93,67,1983-02-14 18:00:00,3.6953125,10.1171875,110.3046875,-0.063,-0.594
93,67,1983-02-14 19:00:00,3.65625,10.234375,111.6328125,-0.301,-0.722
93,67,1983-02-14 20:00:00,3.59375,10.28125,112.734375,-0.46,-0.71
93,67,1983-02-14 21:00:00,3.5234375,10.25,113.6484375,-0.182,-0.597
93,67,1983-02-14 22:00:00,3.4296875,10.1640625,114.21875,0.001,-0.414
93,67,1983-02-14 23:00:00,3.3359375,10.0703125,114.1484375,0.248,-0.179
93,67,1983-02-15 00:00:00,3.25,9.9921875,113.6484375,0.619,0.044
93,67,1983-02-15 01:00:00,3.1796875,9.9609375,113.2578125,0.635,0.171
93,67,1983-02-15 02:00:00,3.125,9.953125,112.3125,0.772,0.172
93,67,1983-02-15 03:00:00,3.078125,9.9609375,109.6640625,0.549,0.073
93,67,1983-02-15 04:00:00,3.0625,9.96875,102.828125,0.309,-0.105
93,67,1983-02-15 05:00:00,3.0859375,9.96875,88.7109375,0.135,-0.336
93,67,1983-02-15 06:00:00,3.1796875,9.921875,65.5703125,-0.213,-0.56
93,67,1983-02-15 07:00:00,3.2265625,9.4765625,48.453125,-0.286,-0.692
93,67,1983-02-15 08:00:00,3.1953125,8.9296875,39.6484375,-0.219,-0.687
93,67,1983-02-15 09:00:00,3.1328125,7.9296875,34.640625,-0.197,-0.572
93,67,1983-02-15 10:00:00,3.0625,8.1484375,31.515625,-0.091,-0.388
93,67,1983-02-15 11:00:00,3.0,8.2109375,29.640625,0.098,-0.15
93,67,1983-02-15 12:00:00,2.9375,8.2734375,28.578125,0.37,0.096
93,67,1983-02-15 13:00:00,2.859375,8.3671875,28.75,0.622,0.264
93,67,1983-02-15 14:00:00,2.765625,8.5,29.6953125,0.589,0.301
93,67,1983-02-15 15:00:00,2.6640625,8.7109375,31.0625,0.531,0.216
93,67,1983-02-15 16:00:00,2.5625,8.8984375,32.5859375,0.241,0.038
93,67,1983-02-15 17:00:00,2.4609375,9.046875,34.296875,0.104,-0.208
93,67,1983-02-15 18:00:00,2.359375,9.171875,36.046875,-0.362,-0.471
93,67,1983-02-15 19:00:00,2.2734375,9.296875,37.328125,-0.472,-0.667
93,67,1983-02-15 20:00:00,2.1953125,9.4375,38.1484375,-0.563,-0.732
93,67,1983-02-15 21:00:00,2.140625,9.5546875,38.9921875,-0.481,-0.667
94,68,1983-02-18 03:00:00,2.1796875,7.6875,65.8359375,0.54,0.238
94,68,1983-02-18 04:00:00,2.3203125,7.8125,53.703125,0.552,0.234
94,68,1983-02-18 05:00:00,2.46875,7.78125,41.828125,0.482,0.115
94,68,1983-02-18 06:00:00,2.6328125,6.203125,31.4921875,0.223,-0.068
94,68,1983-02-18 07:00:00,2.7421875,6.6796875,25.71875,0.01,-0.275
94,68,1983-02-18 08:00:00,2.78125,6.9921875,22.96875,-0.13,-0.471
94,68,1983-02-18 09:00:00,2.796875,7.3125,21.46875,-0.264,-0.608
94,68,1983-02-18 10:00:00,2.7890625,7.4453125,20.828125,-0.362,-0.635
94,68,1983-02-18 11:00:00,2.78125,7.6015625,20.8046875,-0.295,-0.545
94,68,1983-02-18 12:00:00,2.765625,7.875,21.3125,-0.079,-0.384
94,68,1983-02-18 13:00:00,2.7578125,8.03125,22.3046875,0.141,-0.193
94,68,1983-02-18 14:00:00,2.75,8.1484375,23.6171875,0.333,0.005
94,68,1983-02-18 15:00:00,2.75,8.28125,25.2421875,0.504,0.15
94,68,1983-02-18 16:00:00,2.7578125,8.4765625,26.984375,0.552,0.177
94,68,1983-02-18 17:00:00,2.7578125,8.7578125,28.8671875,0.418,0.08
94,68,1983-02-18 18:00:00,2.7578125,8.953125,30.7421875,0.266,-0.092
94,68,1983-02-18 19:00:00,2.7734375,9.125,32.6015625,-0.002,-0.293
94,68,1983-02-18 20:00:00,2.78125,9.375,34.3515625,-0.204,-0.492
94,68,1983-02-18 21:00:00,2.796875,9.6953125,36.109375,-0.368,-0.651
94,68,1983-02-18 22:00:00,2.796875,9.9140625,37.71875,-0.478,-0.711
94,68,1983-02-18 23:00:00,2.8046875,10.0625,39.2109375,-0.335,-0.639
94,68,1983-02-19 00:00:00,2.796875,10.1796875,40.4453125,-0.255,-0.469
94,68,1983-02-19 01:00:00,2.7734375,10.25,41.609375,-0.042,-0.257
94,68,1983-02-19 02:00:00,2.7421875,10.3125,42.65625,0.232,-0.028
94,68,1983-02-19 03:00:00,2.703125,10.3671875,43.7734375,0.409,0.172
94,68,1983-02-19 04:00:00,2.671875,10.421875,44.984375,0.507,0.27
94,68,1983-02-19 05:00:00,2.640625,10.4609375,46.3828125,0.464,0.231
94,68,1983-02-19 06:00:00,2.6171875,10.484375,47.8359375,0.36,0.095
94,68,1983-02-19 07:00:00,2.6015625,10.4765625,49.1875,0.171,-0.085
94,68,1983-02-19 08:00:00,2.578125,10.4609375,50.34375,-0.097,-0.283
94,68,1983-02-19 09:00:00,2.5625,10.4140625,51.3828125,-0.222,-0.472
94,68,1983-02-19 10:00:00,2.546875,10.3828125,52.3203125,-0.359,-0.598
94,68,1983-02-19 11:00:00,2.5234375,10.3359375,53.21875,-0.374,-0.61
94,68,1983-02-19 12:00:00,2.5078125,10.3203125,54.09375,-0.268,-0.514
94,68,1983-02-19 13:00:00,2.4921875,10.3046875,54.78125,-0.124,-0.359
94,68,1983-02-19 14:00:00,2.484375,14.8671875,55.265625,0.062,-0.178
94,68,1983-02-19 15:00:00,2.484375,14.8359375,55.6171875,0.245,0.005
94,68,1983-02-19 16:00:00,2.484375,14.7890625,55.8515625,0.309,0.123
94,68,1983-02-19 17:00:00,2.484375,14.7734375,56.0078125,0.339,0.118
94,68,1983-02-19 18:00:00,2.484375,14.75,56.0625,0.196,0.006
94,68,1983-02-19 19:00:00,2.484375,14.7578125,56.078125,0.049,-0.158
94,68,1983-02-19 20:00:00,2.484375,14.75,56.0390625,-0.118,-0.342
94,68,1983-02-19 21:00:00,2.484375,14.765625,55.984375,-0.38,-0.526
94,68,1983-02-19 22:00:00,2.4921875,14.765625,55.8984375,-0.432,-0.666
94,68,1983-02-19 23:00:00,2.5,14.7734375,55.828125,-0.481,-0.698
94,68,1983-02-20 00:00:00,2.5078125,14.7578125,55.75,-0.368,-0.603
94,68,1983-02-20 01:00:00,2.515625,14.7421875,55.78125,-0.271,-0.425
94,68,1983-02-20 02:00:00,2.5234375,14.703125,55.890625,0.028,-0.208
94,68,1983-02-20 03:00:00,2.5390625,14.6484375,56.09375,0.254,0.023
94,68,1983-02-20 04:00:00,2.546875,14.578125,56.3203125,0.437,0.212
94,68,1983-02-20 05:00:00,2.5625,14.4921875,56.625,0.494,0.286
94,68,1983-02-20 06:00:00,2.578125,14.390625,56.9453125,0.446,0.233
94,68,1983-02-20 07:00:00,2.6015625,14.2890625,57.25,0.272,0.101
94,68,1983-02-20 08:00:00,2.625,14.1875,57.4921875,0.135,-0.072
94,68,1983-02-20 09:00:00,2.65625,14.078125,57.7734375,-0.072,-0.271
94,68,1983-02-20 10:00:00,2.6875,12.46875,58.0546875,-0.301,-0.463
94,68,1983-02-20 11:00:00,2.734375,12.484375,58.421875,-0.408,-0.587
94,68,1983-02-20 12:00:00,2.7734375,12.5234375,58.796875,-0.411,-0.596
94,68,1983-02-20 13:00:00,2.828125,12.578125,59.3984375,-0.301,-0.507
94,68,1983-02-20 14:00:00,2.875,12.671875,60.1484375,-0.161,-0.362
94,68,1983-02-20 15:00:00,2.9296875,12.8984375,61.015625,-0.06,-0.186
94,68,1983-02-20 16:00:00,2.984375,13.0703125,61.90625,0.208,-0.012
94,68,1983-02-20 17:00:00,3.046875,13.1640625,62.828125,0.165,0.086
94,68,1983-02-20 18:00:00,3.1015625,13.25,63.734375,0.135,0.069
94,68,1983-02-20 19:00:00,3.171875,13.296875,64.578125,0.095,-0.034
94,68,1983-02-20 20:00:00,3.234375,13.359375,65.328125,-0.076,-0.183
94,68,1983-02-20 21:00:00,3.3046875,13.40625,66.0390625,-0.258,-0.359
94,68,1983-02-20 22:00:00,3.3671875,13.4765625,66.6875,-0.566,-0.54
94,68,1983-02-20 23:00:00,3.4375,13.53125,67.296875,-0.533,-0.67
94,68,1983-02-21 00:00:00,3.4921875,13.609375,67.84375,-0.548,-0.69
94,68,1983-02-21 01:00:00,3.5390625,13.671875,68.4609375,-0.463,-0.59
94,68,1983-02-21 02:00:00,3.5625,13.7578125,69.1484375,-0.362,-0.41
94,68,1983-02-21 03:00:00,3.578125,13.8125,69.8125,-0.109,-0.187
94,68,1983-02-21 04:00:00,3.5703125,13.8828125,70.4375,0.177,0.048
94,68,1983-02-21 05:00:00,3.5625,13.9296875,71.0,0.266,0.231
94,68,1983-02-21 06:00:00,3.5390625,13.96875,71.5390625,0.376,0.299
94,68,1983-02-21 07:00:00,3.5234375,13.984375,72.0,0.251,0.255
94,68,1983-02-21 08:00:00,3.484375,13.9921875,72.421875,0.202,0.135
94,68,1983-02-21 09:00:00,3.453125,13.9765625,72.7734375,0.004,-0.038
94,68,1983-02-21 10:00:00,3.4140625,13.9453125,73.09375,-0.155,-0.247
94,68,1983-02-21 11:00:00,3.375,13.890625,73.3515625,-0.408,-0.449
94,68,1983-02-21 12:00:00,3.328125,13.8125,73.5859375,-0.569,-0.581
94,68,1983-02-21 13:00:00,3.2890625,13.7421875,73.7734375,-0.551,-0.603
94,68,1983-02-21 14:00:00,3.234375,13.6640625,73.921875,-0.49,-0.526
94,68,1983-02-21 15:00:00,3.1953125,13.609375,74.0234375,-0.368,-0.387
94,68,1983-02-21 16:00:00,3.1484375,13.5625,74.1015625,-0.188,-0.211
94,68,1983-02-21 17:00:00,3.1015625,13.5234375,74.1328125,-0.057,-0.041
94,68,1983-02-21 18:00:00,3.0546875,13.4921875,74.1484375,0.068,0.057
94,68,1983-02-21 19:00:00,3.015625,13.4609375,74.125,-0.011,0.053
94,68,1983-02-21 20:00:00,2.96875,13.4375,74.09375,-0.008,-0.033
94,68,1983-02-21 21:00:00,2.921875,13.421875,74.0546875,-0.13,-0.173
94,68,1983-02-21 22:00:00,2.8828125,13.4140625,74.0234375,-0.383,-0.352
94,68,1983-02-21 23:00:00,2.84375,13.40625,73.984375,-0.487,-0.538
94,68,1983-02-22 00:00:00,2.8046875,13.4140625,73.96875,-0.603,-0.674
94,68,1983-02-22 01:00:00,2.7734375,13.40625,73.9453125,-0.74,-0.7
94,68,1983-02-22 02:00:00,2.7421875,13.4140625,73.921875,-0.554,-0.605
94,68,1983-02-22 03:00:00,2.7109375,13.4140625,73.875,-0.414,-0.423
94,68,1983-02-22 04:00:00,2.6796875,13.4140625,73.84375,-0.216,-0.194
94,68,1983-02-22 05:00:00,2.65625,13.421875,73.78125,0.113,0.049
94,68,1983-02-22 06:00:00,2.625,13.4296875,73.734375,0.235,0.241
94,68,1983-02-22 07:00:00,2.6015625,13.4375,73.6640625,0.339,0.327
94,68,1983-02-22 08:00:00,2.5703125,13.453125,73.6015625,0.345,0.302
94,68,1983-02-22 09:00:00,2.546875,13.4609375,73.5,0.211,0.189
94,68,1983-02-22 10:00:00,2.515625,13.484375,73.4140625,-0.045,0.009
94,68,1983-02-22 11:00:00,2.4921875,13.484375,73.2734375,-0.356,-0.216
94,68,1983-02-22 12:00:00,2.453125,13.484375,73.140625,-0.481,-0.44
94,68,1983-02-22 13:00:00,2.421875,13.4609375,72.9609375,-0.6,-0.594
94,68,1983-02-22 14:00:00,2.375,13.421875,72.7734375,-0.585,-0.633
94,68,1983-02-22 15:00:00,2.328125,13.3671875,72.5390625,-0.521,-0.566
94,68,1983-02-22 16:00:00,2.28125,13.3203125,72.3203125,-0.42,-0.43
94,68,1983-02-22 17:00:00,2.234375,13.265625,72.0859375,-0.152,-0.248
94,68,1983-02-22 18:00:00,2.1796875,13.21875,71.8828125,-0.051,-0.063
94,68,1983-02-22 19:00:00,2.1328125,13.1796875,71.671875,0.046,0.057
94,68,1983-02-22 20:00:00,2.0859375,13.140625,71.5,0.095,0.075
94,68,1983-02-22 21:00:00,2.046875,13.1015625,71.328125,-0.048,0.003
94,68,1983-02-22 22:00:00,2.0,13.0625,71.203125,-0.045,-0.138
94,68,1983-02-22 23:00:00,1.96875,13.0234375,71.078125,-0.252,-0.328
94,68,1983-02-23 00:00:00,1.9375,12.984375,70.984375,-0.53,-0.534
94,68,1983-02-23 01:00:00,1.9140625,12.953125,70.890625,-0.606,-0.692
94,68,1983-02-23 02:00:00,1.8828125,12.921875,70.8125,-0.645,-0.733
94,68,1983-02-23 03:00:00,1.8671875,12.890625,70.7421875,-0.499,-0.643
94,68,1983-02-23 04:00:00,1.859375,12.859375,71.375,-0.301,-0.463
94,68,1983-02-23 05:00:00,1.859375,12.828125,72.171875,-0.024,-0.224
94,68,1983-02-23 06:00:00,1.84375,12.7890625,72.9296875,0.251,0.04
94,68,1983-02-23 07:00:00,1.8515625,12.734375,74.2265625,0.424,0.262
94,68,1983-02-23 08:00:00,1.859375,12.671875,76.34375,0.488,0.374
94,68,1983-02-23 09:00:00,1.8828125,12.59375,79.2109375,0.485,0.364
94,68,1983-02-23 10:00:00,1.9140625,12.53125,83.0390625,0.415,0.253
94,68,1983-02-23 11:00:00,1.9609375,12.4765625,88.1171875,0.199,0.061
94,68,1983-02-23 12:00:00,2.0234375,12.4296875,94.6640625,-0.021,-0.192
94,68,1983-02-23 13:00:00,2.09375,12.3984375,101.6796875,-0.24,-0.449
94,68,1983-02-23 14:00:00,2.1640625,12.3828125,108.859375,-0.435,-0.629
94,68,1983-02-23 15:00:00,2.2265625,12.3671875,115.703125,-0.493,-0.681
94,68,1983-02-23 16:00:00,2.2890625,12.359375,122.203125,-0.484,-0.623
94,68,1983-02-23 17:00:00,2.3515625,12.3515625,127.671875,-0.246,-0.483
94,68,1983-02-23 18:00:00,2.3984375,12.3515625,132.3203125,-0.136,-0.279
94,68,1983-02-23 19:00:00,2.40625,12.359375,134.7421875,0.12,-0.059
94,68,1983-02-23 20:00:00,2.3828125,12.3671875,135.3046875,0.202,0.092
94,68,1983-02-23 21:00:00,2.34375,12.359375,134.71875,0.245,0.128
94,68,1983-02-23 22:00:00,2.3046875,12.3359375,133.578125,0.205,0.063
94,68,1983-02-23 23:00:00,2.2578125,12.28125,131.4921875,0.15,-0.085
94,68,1983-02-24 00:00:00,2.203125,12.234375,128.171875,-0.127,-0.299
94,68,1983-02-24 01:00:00,2.1640625,12.1953125,123.609375,-0.356,-0.54
95,69,1983-02-26 12:00:00,2.171875,7.5859375,11.0390625,0.943,0.519
95,69,1983-02-26 13:00:00,2.21875,8.0,13.703125,0.772,0.361
95,69,1983-02-26 14:00:00,2.265625,8.25,16.390625,0.528,0.075
95,69,1983-02-26 15:00:00,2.3125,8.59375,19.1640625,0.098,-0.28
95,69,1983-02-26 16:00:00,2.3515625,9.015625,21.7421875,-0.219,-0.61
95,69,1983-02-26 17:00:00,2.3828125,9.390625,24.09375,-0.514,-0.821
95,69,1983-02-26 18:00:00,2.40625,9.703125,26.0546875,-0.591,-0.871
95,69,1983-02-26 19:00:00,2.421875,9.8515625,27.6796875,-0.533,-0.765
95,69,1983-02-26 20:00:00,2.421875,9.953125,28.921875,-0.277,-0.522
95,69,1983-02-26 21:00:00,2.421875,10.03125,30.0078125,0.077,-0.193
95,69,1983-02-26 22:00:00,2.40625,10.1015625,30.859375,0.345,0.116
95,69,1983-02-26 23:00:00,2.3984375,10.15625,31.71875,0.534,0.311
95,69,1983-02-27 00:00:00,2.375,10.21875,32.4453125,0.577,0.36
95,69,1983-02-27 01:00:00,2.359375,10.2578125,32.96875,0.427,0.261
95,69,1983-02-27 02:00:00,2.3515625,10.28125,33.1484375,0.15,0.028
95,69,1983-02-27 03:00:00,2.3515625,10.296875,33.34375,-0.069,-0.295
95,69,1983-02-27 04:00:00,2.3515625,10.3046875,33.4765625,-0.45,-0.626
95,69,1983-02-27 05:00:00,2.359375,10.328125,33.7421875,-0.713,-0.862
95,69,1983-02-27 06:00:00,2.375,10.359375,33.96875,-0.694,-0.933
95,69,1983-02-27 07:00:00,2.375,10.4140625,34.6796875,-0.642,-0.834
95,69,1983-02-27 08:00:00,2.3671875,10.4765625,35.71875,-0.493,-0.588
95,69,1983-02-27 09:00:00,2.359375,10.5859375,36.9765625,-0.045,-0.235
95,69,1983-02-27 10:00:00,2.34375,10.6640625,38.3046875,0.336,0.137
95,69,1983-02-27 11:00:00,2.328125,10.7734375,39.7265625,0.622,0.418
95,69,1983-02-27 12:00:00,2.3046875,10.84375,41.1328125,0.784,0.546
95,69,1983-02-27 13:00:00,2.28125,10.9453125,42.3515625,0.747,0.509
95,69,1983-02-27 14:00:00,2.265625,10.9765625,43.3515625,0.467,0.32
95,69,1983-02-27 15:00:00,2.2421875,11.0234375,44.234375,0.205,0.009
95,69,1983-02-27 16:00:00,2.21875,11.0,45.0234375,-0.136,-0.361
95,69,1983-02-27 17:00:00,2.1953125,11.0078125,45.765625,-0.478,-0.689
95,69,1983-02-27 18:00:00,2.1640625,10.96875,46.4453125,-0.786,-0.877
96,70,1983-02-28 23:00:00,2.1640625,6.2421875,95.25,0.095,-0.033
96,70,1983-03-01 00:00:00,2.359375,6.6171875,97.7578125,0.415,0.27
96,70,1983-03-01 01:00:00,2.5234375,6.859375,99.9140625,0.586,0.428
96,70,1983-03-01 02:00:00,2.640625,7.21875,102.125,0.562,0.425
96,70,1983-03-01 03:00:00,2.75,7.4765625,104.1796875,0.376,0.275
96,70,1983-03-01 04:00:00,2.84375,7.78125,106.1328125,0.162,-0.002
96,70,1983-03-01 05:00:00,2.9375,8.109375,107.9140625,-0.115,-0.354
96,70,1983-03-01 06:00:00,3.03125,8.3671875,109.5546875,-0.426,-0.678
96,70,1983-03-01 07:00:00,3.09375,8.8203125,111.5546875,-0.591,-0.868
96,70,1983-03-01 08:00:00,3.125,9.0859375,113.671875,-0.581,-0.885
96,70,1983-03-01 09:00:00,3.15625,9.4453125,115.65625,-0.441,-0.754
96,70,1983-03-01 10:00:00,3.171875,9.7578125,117.140625,-0.127,-0.495
96,70,1983-03-01 11:00:00,3.171875,9.90625,118.1328125,0.177,-0.147
96,70,1983-03-01 12:00:00,3.1640625,10.0,118.65625,0.437,0.189
96,70,1983-03-01 13:00:00,3.15625,10.0703125,118.9375,0.729,0.403
96,70,1983-03-01 14:00:00,3.1328125,10.1171875,119.0390625,0.744,0.458
96,70,1983-03-01 15:00:00,3.1171875,10.1484375,119.0703125,0.662,0.363
96,70,1983-03-01 16:00:00,3.0859375,10.171875,119.1015625,0.43,0.135
96,70,1983-03-01 17:00:00,3.0546875,10.1796875,119.28125,0.098,-0.191
96,70,1983-03-01 18:00:00,3.0078125,10.1875,119.4765625,-0.207,-0.533
96,70,1983-03-01 19:00:00,2.953125,10.1875,119.78125,-0.46,-0.782
96,70,1983-03-01 20:00:00,2.890625,10.1796875,120.1171875,-0.511,-0.872
96,70,1983-03-01 21:00:00,2.828125,10.1640625,120.640625,-0.316,-0.809
96,70,1983-03-01 22:00:00,2.7578125,10.125,121.3125,-0.188,-0.614
96,70,1983-03-01 23:00:00,2.6953125,10.09375,121.703125,0.101,-0.304
96,70,1983-03-02 00:00:00,2.6171875,10.046875,121.640625,0.476,0.045
96,70,1983-03-02 01:00:00,2.5546875,9.9921875,120.6953125,0.735,0.316
96,70,1983-03-02 02:00:00,2.484375,9.9375,119.09375,0.824,0.438
96,70,1983-03-02 03:00:00,2.4296875,9.8828125,116.125,0.842,0.409
96,70,1983-03-02 04:00:00,2.3828125,9.8125,110.4375,0.693,0.24
96,70,1983-03-02 05:00:00,2.3359375,9.734375,102.34375,0.437,-0.045
96,70,1983-03-02 06:00:00,2.296875,9.6328125,91.5703125,0.144,-0.382
96,70,1983-03-02 07:00:00,2.2734375,9.53125,78.09375,-0.219,-0.667
96,70,1983-03-02 08:00:00,2.25,9.4296875,62.609375,-0.319,-0.816
96,70,1983-03-02 09:00:00,2.2421875,9.3671875,46.7578125,-0.31,-0.815
96,70,1983-03-02 10:00:00,2.25,9.3125,32.65625,-0.225,-0.682
96,70,1983-03-02 11:00:00,2.265625,9.25,21.953125,-0.008,-0.43
96,70,1983-03-02 12:00:00,2.28125,9.1796875,13.640625,0.318,-0.107
96,70,1983-03-02 13:00:00,2.2890625,9.0859375,7.296875,0.595,0.183
96,70,1983-03-02 14:00:00,2.2890625,7.09375,2.625,0.775,0.347
96,70,1983-03-02 15:00:00,2.296875,7.1640625,358.96875,0.778,0.365
96,70,1983-03-02 16:00:00,2.3046875,7.15625,356.5703125,0.632,0.25
96,70,1983-03-02 17:00:00,2.328125,7.15625,354.59375,0.406,0.017
96,70,1983-03-02 18:00:00,2.3515625,7.109375,353.0390625,0.11,-0.287
96,70,1983-03-02 19:00:00,2.3359375,7.1953125,352.84375,-0.207,-0.58
96,70,1983-03-02 20:00:00,2.2890625,7.34375,352.90625,-0.396,-0.769
96,70,1983-03-02 21:00:00,2.234375,7.4765625,353.1796875,-0.417,-0.816
96,70,1983-03-02 22:00:00,2.1640625,7.578125,353.8203125,-0.344,-0.73
97,71,1983-03-12 00:00:00,2.140625,6.21875,359.0234375,0.452,0.064
97,71,1983-03-12 01:00:00,2.2109375,6.609375,358.59375,0.251,-0.091
97,71,1983-03-12 02:00:00,2.2421875,6.78125,358.3671875,0.138,-0.302
97,71,1983-03-12 03:00:00,2.2578125,7.078125,358.21875,-0.048,-0.493
97,71,1983-03-12 04:00:00,2.2734375,7.3671875,357.8671875,-0.13,-0.601
97,71,1983-03-12 05:00:00,2.28125,7.5625,357.6640625,-0.258,-0.614
97,71,1983-03-12 06:00:00,2.2890625,7.890625,357.7109375,-0.082,-0.542
97,71,1983-03-12 07:00:00,2.296875,8.0234375,357.828125,0.04,-0.377
97,71,1983-03-12 08:00:00,2.296875,8.1015625,357.6796875,0.235,-0.136
97,71,1983-03-12 09:00:00,2.296875,8.15625,357.2421875,0.498,0.097
97,71,1983-03-12 10:00:00,2.2890625,8.1875,356.4765625,0.644,0.249
97,71,1983-03-12 11:00:00,2.2734375,8.21875,355.515625,0.854,0.303
97,71,1983-03-12 12:00:00,2.2578125,8.2265625,354.421875,0.769,0.258
97,71,1983-03-12 13:00:00,2.2421875,8.234375,353.6875,0.58,0.109
97,71,1983-03-12 14:00:00,2.21875,8.2421875,353.21875,0.394,-0.121
97,71,1983-03-12 15:00:00,2.1953125,8.2421875,353.125,0.187,-0.366
97,71,1983-03-12 16:00:00,2.1796875,8.2578125,353.390625,0.019,-0.547
97,71,1983-03-12 17:00:00,2.15625,8.2890625,354.25,-0.133,-0.624
97,71,1983-03-12 18:00:00,2.1484375,8.3203125,355.2109375,-0.143,-0.606
97,71,1983-03-12 19:00:00,2.140625,8.359375,356.1640625,-0.051,-0.492
98,72,1983-03-17 04:00:00,2.140625,6.734375,56.828125,0.36,0.057
98,72,1983-03-17 05:00:00,2.203125,6.8046875,57.9140625,0.107,-0.202
98,72,1983-03-17 06:00:00,2.2578125,6.8984375,59.078125,-0.143,-0.468
98,72,1983-03-17 07:00:00,2.328125,7.0546875,60.59375,-0.35,-0.658
98,72,1983-03-17 08:00:00,2.4140625,7.2265625,62.515625,-0.396,-0.707
98,72,1983-03-17 09:00:00,2.5078125,7.3046875,64.65625,-0.304,-0.621
98,72,1983-03-17 10:00:00,2.6015625,7.3671875,66.9296875,-0.121,-0.448
98,72,1983-03-17 11:00:00,2.703125,7.4453125,69.234375,0.126,-0.219
98,72,1983-03-17 12:00:00,2.8046875,7.5625,71.5234375,0.327,0.032
98,72,1983-03-17 13:00:00,2.9140625,7.7734375,73.5859375,0.558,0.226
98,72,1983-03-17 14:00:00,3.015625,7.9609375,75.4296875,0.638,0.291
98,72,1983-03-17 15:00:00,3.1171875,8.0546875,77.1015625,0.598,0.223
98,72,1983-03-17 16:00:00,3.21875,8.1328125,78.734375,0.406,0.055
98,72,1983-03-17 17:00:00,3.328125,8.2421875,80.265625,0.171,-0.18
98,72,1983-03-17 18:00:00,3.4296875,8.3984375,81.7734375,-0.094,-0.437
98,72,1983-03-17 19:00:00,3.5234375,8.6796875,83.0859375,-0.304,-0.641
98,72,1983-03-17 20:00:00,3.6015625,8.796875,84.328125,-0.325,-0.718
98,72,1983-03-17 21:00:00,3.6796875,8.875,85.5078125,-0.204,-0.649
98,72,1983-03-17 22:00:00,3.7578125,8.953125,86.7578125,-0.079,-0.473
98,72,1983-03-17 23:00:00,3.8359375,9.046875,87.9609375,0.217,-0.235
98,72,1983-03-18 00:00:00,3.90625,9.1640625,89.125,0.504,0.031
98,72,1983-03-18 01:00:00,3.953125,9.3515625,90.390625,0.763,0.264
98,72,1983-03-18 02:00:00,3.9609375,9.5703125,91.8515625,0.924,0.382
98,72,1983-03-18 03:00:00,3.953125,9.671875,93.3515625,0.854,0.355
98,72,1983-03-18 04:00:00,3.9296875,9.75,94.84375,0.741,0.212
98,72,1983-03-18 05:00:00,3.9140625,9.8203125,96.265625,0.479,-0.012
98,72,1983-03-18 06:00:00,3.890625,9.8828125,97.6015625,0.251,-0.274
98,72,1983-03-18 07:00:00,3.875,9.9375,98.8828125,-0.048,-0.515
98,72,1983-03-18 08:00:00,3.8515625,10.0,100.078125,-0.167,-0.663
98,72,1983-03-18 09:00:00,3.84375,10.0703125,101.1328125,-0.225,-0.676
98,72,1983-03-18 10:00:00,3.8203125,10.1640625,102.046875,-0.088,-0.566
98,72,1983-03-18 11:00:00,3.796875,10.2578125,102.7734375,0.095,-0.381
98,72,1983-03-18 12:00:00,3.75,10.3359375,103.390625,0.33,-0.154
98,72,1983-03-18 13:00:00,3.7109375,10.3515625,103.859375,0.571,0.074
98,72,1983-03-18 14:00:00,3.6484375,10.3125,104.2421875,0.577,0.225
98,72,1983-03-18 15:00:00,3.5859375,10.2265625,104.5625,0.616,0.245
98,72,1983-03-18 16:00:00,3.515625,10.140625,104.890625,0.552,0.14
98,72,1983-03-18 17:00:00,3.4453125,10.0625,105.203125,0.302,-0.05
98,72,1983-03-18 18:00:00,3.375,10.0078125,105.53125,0.177,-0.284
98,72,1983-03-18 19:00:00,3.328125,9.9765625,105.8828125,-0.133,-0.51
98,72,1983-03-18 20:00:00,3.2890625,9.9765625,106.3203125,-0.338,-0.666
98,72,1983-03-18 21:00:00,3.28125,10.0078125,106.6875,-0.271,-0.696
98,72,1983-03-18 22:00:00,3.2734375,10.0703125,107.1015625,-0.274,-0.589
98,72,1983-03-18 23:00:00,3.265625,10.125,107.5234375,-0.063,-0.388
98,72,1983-03-19 00:00:00,3.234375,10.15625,108.0625,0.296,-0.14
98,72,1983-03-19 01:00:00,3.203125,10.1640625,108.7109375,0.485,0.117
98,72,1983-03-19 02:00:00,3.1640625,10.1640625,109.5703125,0.747,0.32
98,72,1983-03-19 03:00:00,3.125,10.1484375,110.453125,0.796,0.398
98,72,1983-03-19 04:00:00,3.078125,10.1328125,111.4453125,0.677,0.334
98,72,1983-03-19 05:00:00,3.0390625,10.109375,112.390625,0.549,0.162
98,72,1983-03-19 06:00:00,2.984375,10.09375,113.3671875,0.257,-0.069
98,72,1983-03-19 07:00:00,2.9375,10.0859375,113.9609375,0.022,-0.316
98,72,1983-03-19 08:00:00,2.8828125,10.1015625,114.140625,-0.112,-0.528
98,72,1983-03-19 09:00:00,2.828125,10.1328125,113.8828125,-0.356,-0.648
98,72,1983-03-19 10:00:00,2.7734375,10.203125,113.4140625,-0.383,-0.637
98,72,1983-03-19 11:00:00,2.71875,10.296875,112.546875,-0.194,-0.514
98,72,1983-03-19 12:00:00,2.6640625,10.421875,111.5625,-0.085,-0.329
98,72,1983-03-19 13:00:00,2.609375,10.5546875,110.6171875,0.214,-0.114
98,72,1983-03-19 14:00:00,2.5625,10.65625,110.046875,0.464,0.088
